FechaControl,codigo_cliente,codigo_producto,Marca_gestion,tipo_gestion,Contacto,Acuerdo,Cumplimiento,# Gestiones,Franja horaria,Motivo de no gestiÃƒÂ³n,DiasMora,RDiasMora,SaldoCapital,Score,RScore,Nivel_Riesgo,numero_gestiones_pred,mejor_gestion_pred,fecha_inicio_proxima_gestion,DiasMoraMesSiguiente,RDiasMoraMesSiguiente,INDBYM,Fecha_Desembolso,Monto_Desembolsado,Departamento,Tipo_credito
8/1/2024,1135313321,89921220619,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,12,Mañana,Cliente no localizado,57,B. 1 - 30 dias,191507.8587066825,940,C. >875 a 882,C. Riesgo Bajo,6,SMS,8/9/2024,117,A. Al día,Malos,7/5/2024,353063,Cauca,Comercial
6/1/2024,20662137,10172266692,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Tarde,Otros motivos,0,A. Al dia,217930.5264349906,964,C. >875 a 882,C. Riesgo Medio,9,TEL,8/12/2024,0,A. Al día,Buenos,5/16/2024,335040,Norte de Santander,Consumo
6/1/2024,1169714049,11602991526,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,6,Tarde,Otros motivos,1,A. Al dia,50981.05677619305,612,B. >843 a 875,C. Riesgo Bajo,18,SMS,9/11/2024,0,A. Al día,Buenos,6/1/2024,44829,Guainía,Consumo
6/1/2024,117770134,16036314520,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,1,Noche,Ausencia de datos,1,D. Mayor a 60 dias,120073.83303441394,890,C. >762 a 806,B. Riesgo Medio,16,TEL,9/6/2024,3,A. Al día,Buenos,10/20/2023,317467,Sucre,Vivienda
6/1/2024,75238548,64488908493,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,12,Mañana,Otros motivos,3,B. 1 - 30 dias,26843.140358048957,887,A. Hasta 42,A. Riesgo Muy Alto,8,EMAIL,7/6/2024,0,A. Al día,Malos,7/3/2024,192748,Santander,Consumo
6/1/2024,1001459754,11756670637,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,2,Noche,Ausencia de datos,0,A. Al dia,63547.41154520593,413,B. >843 a 875,A. Riesgo Alto,15,WHATSAPP,8/10/2024,4,A. Al día,Malos,8/25/2024,709161,Magdalena,Vivienda
8/1/2024,88711801,13229971426,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,3,A. Al dia,205402.40021115547,872,A. Hasta 42,C. Riesgo Bajo,6,SMS,9/4/2024,0,A. Al día,Buenos,4/7/2024,238647,Córdoba,Vivienda
6/1/2024,20209852,12807290316,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,10,Mañana,Número no disponible,0,A. Al dia,136070.98215035762,868,A. Hasta 843,B. Riesgo Medio,14,SMS,8/21/2024,0,A. Al día,Buenos,7/5/2024,335341,Valle del Cauca,Consumo
8/1/2024,1035302289,10595568206,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Tarde,Otros motivos,1,A. Al dia,209197.85076925743,922,B. >843 a 875,A. Riesgo Alto,5,WHATSAPP,8/5/2024,2,A. Al día,Buenos,3/26/2024,218150,Tolima,Consumo
8/1/2024,987581657,10682855503,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,0,B. 1 - 30 dias,108131.10091631542,905,A. Hasta 42,C. Riesgo Bajo,8,SMS,8/8/2024,208,A. Al día,Malos,5/29/2024,467710,Casanare,Comercial
8/1/2024,63323831,11879522271,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,9,Tarde,Número no disponible,0,A. Al dia,465638.5773766912,74,D. >882 a 907,B. Riesgo Medio,2,SMS,8/4/2024,56,A. Al día,Buenos,4/9/2024,235498,Atlántico,Vivienda
8/1/2024,45126969,11415931677,No gestionado,TEL,Contacto,No acuerdo,Cumplimiento,5,Mañana,Ausencia de datos,0,A. Al dia,432527.7654126604,743,B. >42 a 82,B. Riesgo Medio,22,SMS,7/15/2024,0,A. Al día,Buenos,8/2/2024,234198,Putumayo,Comercial
7/1/2024,1163287322,12538416018,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,1,Tarde,Ausencia de datos,2,A. Al dia,83818.41741771666,958,D. >806 a 847,A. Riesgo Alto,17,TEL,9/10/2024,0,A. Al día,Buenos,8/7/2024,291453,Córdoba,Comercial
6/1/2024,88313537,11817212705,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,3,Tarde,Ausencia de datos,1,A. Al dia,25694.751874338763,943,E. >907 a 932,A. Riesgo Alto,16,TEL,8/8/2024,1,A. Al día,Buenos,6/13/2024,150792,San Andrés y Providencia,Comercial
8/1/2024,63562724,11723528707,No gestionado,WHATSAPP,Contacto,Acuerdo,No cumplimiento,11,Tarde,Ausencia de datos,157,A. Al dia,246908.8633,901,F. Mayor a 932,B. Riesgo Medio,19,TEL,9/20/2024,0,A. Al día,Buenos,5/11/2024,157179,Norte de Santander,Consumo
6/1/2024,1002069938,10740823121,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,5,Tarde,Ausencia de datos,0,D. Mayor a 60 dias,134923.66237792562,771,B. >42 a 82,A. Riesgo Alto,20,SMS,7/5/2024,3,A. Al día,Malos,8/2/2024,390016,Norte de Santander,Consumo
7/1/2024,1009520458,12195379351,No gestionado,WHATSAPP,No contacto,Acuerdo,Cumplimiento,6,Mañana,Otros motivos,0,A. Al dia,193322.5832,963,C. >875 a 882,A. Riesgo Alto,13,WHATSAPP,7/14/2024,1,B. 1 - 30 días,Buenos,2/25/2024,159448,Caldas,Vivienda
7/1/2024,37179336,11166880075,Gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,1,Mañana,Cliente no localizado,0,A. Al dia,191812.52422550795,926,E. >907 a 932,A. Riesgo Alto,14,SMS,8/4/2024,4,A. Al día,Buenos,6/15/2024,217835,Sucre,Comercial
7/1/2024,16044984,14628880561,No gestionado,TEL,Contacto,Acuerdo,No cumplimiento,0,Tarde,Ausencia de datos,0,A. Al dia,132145.97506802744,930,F. Mayor a 932,A. Riesgo Muy Alto,18,TEL,7/16/2024,0,A. Al día,Malos,7/13/2024,220171,Magdalena,Comercial
6/1/2024,41754214,12468559185,No gestionado,TEL,Contacto,Acuerdo,No cumplimiento,0,Noche,Otros motivos,0,A. Al dia,104656.7876170452,904,E. >907 a 932,B. Riesgo Medio,10,TEL,8/9/2024,0,A. Al día,Buenos,8/11/2024,218984,Casanare,Vivienda
8/1/2024,25368816,13527020595,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,0,A. Al dia,495260.0157644387,743,C. >875 a 882,B. Riesgo Medio,9,SMS,8/4/2024,5,B. 1 - 30 días,Malos,6/14/2024,269215,Caquetá,Comercial
8/1/2024,24462628,12392973595,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Otros motivos,2,A. Al dia,52708.088731540585,758,C. >875 a 882,A. Riesgo Muy Alto,8,WHATSAPP,9/21/2024,0,A. Al día,Buenos,6/19/2024,311676,Boyacá,Vivienda
6/1/2024,29978338,12131966452,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,1,Mañana,Otros motivos,9,A. Al dia,93580.63416743788,864,C. >875 a 882,A. Riesgo Muy Alto,19,EMAIL,8/11/2024,48,B. 1 - 30 días,Malos,3/21/2024,391889,Guainía,Comercial
6/1/2024,16222474,10733537032,Gestionado,TEL,No contacto,Acuerdo,Cumplimiento,0,Tarde,Número no disponible,0,A. Al dia,26229.399805360965,960,E. >847 a 873,C. Riesgo Bajo,9,EMAIL,9/7/2024,1,A. Al día,Buenos,6/16/2024,310551,San Andrés y Providencia,Comercial
8/1/2024,1033520945,12142904928,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Tarde,Número no disponible,2,A. Al dia,161055.62088491116,969,D. >882 a 907,B. Riesgo Medio,9,TEL,8/2/2024,0,A. Al día,Malos,7/9/2024,269685,Vichada,Consumo
6/1/2024,0,10471290876,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Noche,Cliente no localizado,118,A. Al dia,285793.2551534833,888,E. >907 a 932,B. Riesgo Medio,3,WHATSAPP,9/15/2024,0,A. Al día,Buenos,5/11/2024,241359,Boyacá,Consumo
8/1/2024,1118631140,11025212571,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,2,Tarde,Ausencia de datos,57,A. Al dia,115996.1556541986,935,F. Mayor a 932,B. Riesgo Alto,6,SMS,7/13/2024,0,A. Al día,Buenos,7/9/2024,325664,Caquetá,Comercial
6/1/2024,1882485,14215120703,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,2,Noche,Ausencia de datos,6,D. Mayor a 60 dias,172659.95428046913,935,E. >907 a 932,B. Riesgo Medio,15,WHATSAPP,7/20/2024,0,A. Al día,Buenos,6/29/2024,95832,Sucre,Vivienda
7/1/2024,32373677,10419381513,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Tarde,Ausencia de datos,0,A. Al dia,110340.8938269775,933,E. >907 a 932,C. Riesgo Bajo,12,SMS,7/2/2024,1,A. Al día,Buenos,6/15/2024,168127,Sucre,Comercial
8/1/2024,1134713331,11003122508,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,3,Tarde,Otros motivos,0,A. Al dia,318453.0377691805,686,C. >762 a 806,A. Riesgo Alto,1,TEL,9/18/2024,0,A. Al día,Buenos,1/15/2024,74454,Cundinamarca,Consumo
7/1/2024,57263946,12036138539,Gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,1,Tarde,Número no disponible,1,D. Mayor a 60 dias,240657.8996,703,E. >907 a 932,C. Riesgo Bajo,1,WHATSAPP,8/5/2024,2,A. Al día,Buenos,6/14/2024,229009,Meta,Comercial
6/1/2024,0,13678258556,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,176052.1579909875,779,E. >907 a 932,B. Riesgo Medio,8,SMS,7/17/2024,0,A. Al día,Malos,6/26/2024,500914,Quindío,Comercial
6/1/2024,23761106,19254840405,Gestionado,SMS,No contacto,Acuerdo,Cumplimiento,12,Mañana,Número no disponible,0,A. Al dia,166283.4212285182,861,E. >907 a 932,B. Riesgo Alto,6,SMS,7/5/2024,5,A. Al día,Buenos,6/8/2024,284592,Boyacá,Vivienda
6/1/2024,14720291,13873121651,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Cliente no localizado,0,A. Al dia,42235.73290357534,907,D. >882 a 907,C. Riesgo Bajo,10,TEL,7/16/2024,0,A. Al día,Malos,7/24/2024,297479,Chocó,Consumo
8/1/2024,27047837,30816373599,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,3,Mañana,Cliente no localizado,0,C. 31 - 60 dias,270567.2581,908,F. Mayor a 238,A. Riesgo Alto,1,TEL,7/17/2024,1,D. Mayor a 60 días,Buenos,7/3/2024,58189,Guaviare,Comercial
8/1/2024,1093313145,12618193762,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,3,Tarde,Ausencia de datos,0,B. 1 - 30 dias,194307.8941628968,897,C. >875 a 882,B. Riesgo Medio,3,WHATSAPP,7/18/2024,0,A. Al día,Buenos,4/14/2024,269284,Casanare,Vivienda
8/1/2024,1076292386,10457187802,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,1,Mañana,Cliente no localizado,0,B. 1 - 30 dias,309717.81272507086,853,F. Mayor a 932,C. Riesgo Bajo,12,SMS,8/1/2024,0,B. 1 - 30 días,Buenos,7/2/2024,467997,Arauca,Vivienda
7/1/2024,101674600,10975763444,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,4,A. Al dia,59187.47046132061,867,A. Hasta 843,B. Riesgo Medio,11,TEL,9/1/2024,149,A. Al día,Buenos,4/23/2024,290890,Huila,Vivienda
6/1/2024,36599934,10586514381,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Mañana,Número no disponible,84,A. Al dia,119416.24694647569,929,F. Mayor a 932,C. Riesgo Medio,17,TEL,9/15/2024,10,B. 1 - 30 días,Malos,1/28/2024,169066,Guainía,Consumo
6/1/2024,62947206,11451193683,No gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,11,Mañana,Cliente no localizado,3,D. Mayor a 60 dias,227399.8486051756,898,B. >672 a 762,A. Riesgo Alto,11,TEL,7/7/2024,0,A. Al día,Buenos,5/7/2024,474928,Atlántico,Vivienda
6/1/2024,91345252,12288569099,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Noche,Número no disponible,0,A. Al dia,113873.18412114294,846,B. >843 a 875,A. Riesgo Alto,12,SMS,8/2/2024,0,A. Al día,Buenos,6/1/2024,233284,Amazonas,Consumo
6/1/2024,53369256,13303826809,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,5,Tarde,Número no disponible,0,A. Al dia,20535.512576746216,779,B. >42 a 82,A. Riesgo Alto,10,SMS,7/7/2024,6,A. Al día,Malos,8/24/2024,214378,La Guajira,Comercial
6/1/2024,55109692,11174834860,Gestionado,SMS,Contacto,Acuerdo,No cumplimiento,0,Mañana,Ausencia de datos,3,A. Al dia,112801.0628978334,882,D. >414 a 549,A. Riesgo Muy Alto,2,SMS,8/21/2024,38,B. 1 - 30 días,Malos,5/21/2024,229070,Caquetá,Vivienda
8/1/2024,1161200093,13265827767,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Tarde,Número no disponible,0,D. Mayor a 60 dias,115713.79761519445,853,E. >907 a 932,A. Riesgo Muy Alto,1,TEL,7/2/2024,8,A. Al día,Buenos,8/18/2024,445175,Bolívar,Consumo
7/1/2024,40645051,12413568100,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,2,Tarde,Ausencia de datos,1,A. Al dia,111280.3437494161,55,C. >762 a 806,C. Riesgo Bajo,5,SMS,8/16/2024,1,A. Al día,Buenos,7/25/2024,228716,Meta,Comercial
6/1/2024,57692996,10832274280,No gestionado,WHATSAPP,Contacto,No acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,116,A. Al dia,167414.37260550307,882,B. >672 a 762,A. Riesgo Alto,18,SMS,7/7/2024,1,A. Al día,Malos,7/25/2024,345871,Tolima,Vivienda
6/1/2024,53438051,10045032398,Gestionado,SMS,Contacto,Acuerdo,No cumplimiento,0,Tarde,Ausencia de datos,0,B. 1 - 30 dias,161129.07100889122,879,A. Hasta 672,B. Riesgo Medio,10,TEL,8/20/2024,0,A. Al día,Buenos,7/9/2024,242301,Guainía,Vivienda
7/1/2024,33421204,11303790274,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,0,A. Al dia,128877.88448108108,832,B. >843 a 875,B. Riesgo Alto,14,SMS,8/20/2024,3,A. Al día,Buenos,6/27/2024,465992,Antioquia,Comercial
6/1/2024,1023547808,12910895016,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,5,Tarde,Ausencia de datos,210,A. Al dia,228508.0860927835,866,B. >843 a 875,C. Riesgo Bajo,9,WHATSAPP,8/8/2024,0,A. Al día,Malos,7/10/2024,289237,Bolívar,Vivienda
6/1/2024,1228230027,11563491060,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,0,D. Mayor a 60 dias,49385.04108947158,779,E. >164 a 238,B. Riesgo Medio,6,SMS,7/15/2024,19,A. Al día,Buenos,6/11/2024,229595,La Guajira,Comercial
7/1/2024,1062558067,13358867405,No gestionado,EMAIL,Contacto,Acuerdo,Cumplimiento,4,Tarde,Ausencia de datos,4,A. Al dia,194723.1018119449,894,F. Mayor a 932,B. Riesgo Medio,9,SMS,7/18/2024,0,D. Mayor a 60 días,Buenos,3/13/2024,356406,Valle del Cauca,Consumo
8/1/2024,0,10003543260,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,4,B. 1 - 30 dias,97060.70889618604,959,C. >875 a 882,C. Riesgo Bajo,2,SMS,7/19/2024,0,A. Al día,Malos,8/24/2024,240143,Cauca,Vivienda
7/1/2024,1238034281,12815183668,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,B. 1 - 30 dias,431872.3266816937,169,C. >875 a 882,C. Riesgo Bajo,17,SMS,7/10/2024,3,B. 1 - 30 días,Malos,7/11/2024,125169,Nariño,Consumo
6/1/2024,1133450645,11175962254,Gestionado,SMS,No contacto,Acuerdo,Cumplimiento,0,Tarde,Número no disponible,6,A. Al dia,2243.926991059536,703,F. Mayor a 932,C. Riesgo Bajo,15,SMS,7/5/2024,1,A. Al día,Buenos,4/6/2024,70138,La Guajira,Vivienda
7/1/2024,23913506,12214724019,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,66,A. Al dia,23237.558281806378,157,E. >907 a 932,B. Riesgo Medio,12,SMS,9/11/2024,0,C. 31 - 60 días,Malos,6/26/2024,129835,Guaviare,Vivienda
8/1/2024,1149053377,11695965562,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,345790.54757425655,894,D. >124 a 164,C. Riesgo Bajo,4,SMS,7/11/2024,8,B. 1 - 30 días,Buenos,4/17/2024,439136,Norte de Santander,Comercial
8/1/2024,30330339,11613962839,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Noche,Otros motivos,0,A. Al dia,294908.26289224945,915,C. >762 a 806,A. Riesgo Alto,12,SMS,8/14/2024,2,B. 1 - 30 días,Buenos,6/19/2024,136238,Vaupés,Comercial
6/1/2024,1017345561,10396882015,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,15,Tarde,Número no disponible,0,A. Al dia,80965.91928681919,963,F. Mayor a 932,C. Riesgo Bajo,9,TEL,7/12/2024,2,A. Al día,Malos,6/29/2024,437551,Atlántico,Vivienda
7/1/2024,1142935540,10010028363,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,1,A. Al dia,53105.18381554228,957,F. Mayor a 932,C. Riesgo Bajo,18,TEL,8/14/2024,3,A. Al día,Buenos,5/10/2024,505958,Antioquia,Consumo
8/1/2024,15832926,11380787086,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,1,D. Mayor a 60 dias,317200.0097989763,918,F. Mayor a 932,B. Riesgo Medio,5,SMS,9/19/2024,3,A. Al día,Buenos,6/12/2024,351473,Vichada,Comercial
7/1/2024,1063058212,13798542149,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,1,A. Al dia,356364.8318289821,184,F. Mayor a 932,B. Riesgo Medio,7,WHATSAPP,7/22/2024,3,A. Al día,Buenos,7/27/2024,175372,Sucre,Vivienda
6/1/2024,1069052148,10080371512,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,4,A. Al dia,150236.08751372976,906,F. Mayor a 932,C. Riesgo Medio,7,SMS,8/2/2024,0,A. Al día,Malos,7/27/2024,304245,Guaviare,Vivienda
6/1/2024,1114078674,15330693109,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Tarde,Ausencia de datos,5,A. Al dia,148788.3654897847,939,B. >843 a 875,A. Riesgo Alto,10,WHATSAPP,8/5/2024,0,A. Al día,Buenos,1/31/2024,65222,Risaralda,Vivienda
8/1/2024,1076564247,10609714093,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,5,Mañana,Ausencia de datos,136,D. Mayor a 60 dias,144654.26940379335,162,B. >843 a 875,C. Riesgo Bajo,14,WHATSAPP,8/16/2024,0,A. Al día,Buenos,4/13/2024,261794,Cundinamarca,Vivienda
8/1/2024,41580601,11434894592,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,1,A. Al dia,404611.8118161858,889,D. >882 a 907,C. Riesgo Bajo,16,WHATSAPP,8/9/2024,0,D. Mayor a 60 días,Buenos,5/25/2024,380116,Bolívar,Comercial
6/1/2024,981545592,12090872539,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Número no disponible,1,D. Mayor a 60 dias,325856.2938552578,715,A. Hasta 214,A. Riesgo Alto,11,EMAIL,9/14/2024,6,A. Al día,Buenos,6/4/2024,360271,San Andrés y Providencia,Consumo
8/1/2024,21637910,10605479271,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,14,Tarde,Otros motivos,2,D. Mayor a 60 dias,134296.2196107798,893,D. >882 a 907,C. Riesgo Bajo,6,TEL,9/17/2024,0,A. Al día,Buenos,4/1/2024,397128,Magdalena,Consumo
7/1/2024,1067605213,10343775522,Gestionado,WHATSAPP,Contacto,Acuerdo,No cumplimiento,1,Mañana,Ausencia de datos,114,A. Al dia,56529.495781802325,123,F. Mayor a 932,A. Riesgo Alto,29,SMS,8/4/2024,0,D. Mayor a 60 días,Buenos,4/15/2024,348205,Vichada,Vivienda
8/1/2024,44587101,11199257002,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,2,Tarde,Ausencia de datos,8,A. Al dia,343250.79376245744,869,D. >882 a 907,C. Riesgo Bajo,5,SMS,7/19/2024,112,B. 1 - 30 días,Buenos,6/26/2024,174864,Boyacá,Comercial
7/1/2024,12349835,13272958587,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,47243.99186315434,3,F. Mayor a 932,A. Riesgo Alto,21,WHATSAPP,7/13/2024,0,A. Al día,Buenos,7/17/2024,151770,Huila,Consumo
8/1/2024,982859383,9761613667,Gestionado,SMS,Contacto,No acuerdo,Cumplimiento,4,Noche,Ausencia de datos,3,A. Al dia,102357.0346751885,917,E. >907 a 932,B. Riesgo Medio,18,SMS,8/6/2024,1,A. Al día,Buenos,5/14/2024,301156,Magdalena,Comercial
7/1/2024,1163115155,10684351173,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,5,Tarde,Número no disponible,126,A. Al dia,123725.93624342924,865,C. >875 a 882,A. Riesgo Alto,6,WHATSAPP,9/8/2024,154,A. Al día,Buenos,7/11/2024,451151,Amazonas,Vivienda
7/1/2024,55537714,15600557897,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,3,Mañana,Ausencia de datos,0,D. Mayor a 60 dias,438854.50124023657,841,D. >124 a 164,C. Riesgo Bajo,16,WHATSAPP,9/9/2024,0,A. Al día,Buenos,6/22/2024,238804,Vaupés,Comercial
6/1/2024,42923142,12194544212,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,0,A. Al dia,243759.28166182083,441,E. >907 a 932,C. Riesgo Medio,4,EMAIL,7/21/2024,4,A. Al día,Malos,7/19/2024,325748,Guainía,Consumo
6/1/2024,0,11698014914,Gestionado,TEL,Contacto,Acuerdo,Cumplimiento,0,Tarde,Otros motivos,15,C. 31 - 60 dias,171597.86076586726,867,E. >907 a 932,A. Riesgo Alto,19,SMS,8/5/2024,0,A. Al día,Buenos,5/13/2024,202139,Guainía,Vivienda
7/1/2024,1002072895,10655763719,Gestionado,TEL,Contacto,Acuerdo,No cumplimiento,3,Mañana,Ausencia de datos,0,A. Al dia,126601.09951554764,860,C. >875 a 882,C. Riesgo Bajo,9,SMS,9/16/2024,0,B. 1 - 30 días,Buenos,2/28/2024,502097,Arauca,Vivienda
7/1/2024,1087979187,10768725787,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Cliente no localizado,0,A. Al dia,128682.8812648415,981,D. >882 a 907,C. Riesgo Bajo,5,SMS,8/12/2024,12,A. Al día,Buenos,7/6/2024,219665,Cesar,Comercial
7/1/2024,23898000,13020689239,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Noche,Ausencia de datos,3,A. Al dia,150190.4088831028,882,C. >875 a 882,B. Riesgo Medio,26,TEL,8/12/2024,0,A. Al día,Buenos,6/14/2024,535694,Boyacá,Comercial
6/1/2024,1098269279,16456424607,No gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Mañana,Ausencia de datos,0,A. Al dia,153592.42388461056,840,F. Mayor a 873,B. Riesgo Medio,14,SMS,8/15/2024,0,A. Al día,Buenos,5/12/2024,91914,Cesar,Consumo
6/1/2024,85745676,13118249811,No gestionado,TEL,Contacto,Acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,0,B. 1 - 30 dias,481558.0581514315,882,D. >882 a 907,B. Riesgo Medio,18,WHATSAPP,9/17/2024,1,A. Al día,Buenos,5/10/2024,201606,Vaupés,Comercial
8/1/2024,38194392,12933384823,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Noche,Ausencia de datos,0,A. Al dia,246310.1566473754,911,D. >882 a 907,C. Riesgo Bajo,3,TEL,7/3/2024,9,D. Mayor a 60 días,Buenos,5/27/2024,299917,Caquetá,Comercial
7/1/2024,33949479,13264569837,Gestionado,TEL,Contacto,No acuerdo,Cumplimiento,1,Mañana,Ausencia de datos,2,A. Al dia,153601.00423925265,706,F. Mayor a 932,C. Riesgo Bajo,16,WHATSAPP,9/8/2024,0,A. Al día,Buenos,4/13/2024,239307,Caldas,Comercial
6/1/2024,62264337,13461424666,Gestionado,WHATSAPP,Contacto,Acuerdo,Cumplimiento,0,Noche,Ausencia de datos,104,A. Al dia,490945.07611234346,882,A. Hasta 843,A. Riesgo Alto,9,WHATSAPP,7/13/2024,0,A. Al día,Buenos,6/21/2024,385656,Magdalena,Consumo
8/1/2024,73531233,10496106177,No gestionado,TEL,Contacto,Acuerdo,No cumplimiento,2,Mañana,Número no disponible,2,B. 1 - 30 dias,42173.94923954633,938,C. >875 a 882,C. Riesgo Bajo,12,TEL,8/11/2024,0,A. Al día,Buenos,8/13/2024,362845,Cesar,Consumo
6/1/2024,16226039,13238953515,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,6,Mañana,Ausencia de datos,23,A. Al dia,48431.45491949478,951,E. >164 a 238,C. Riesgo Bajo,0,WHATSAPP,9/13/2024,0,D. Mayor a 60 días,Malos,6/19/2024,472527,Valle del Cauca,Consumo
8/1/2024,1004248005,12838589492,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Otros motivos,0,A. Al dia,80064.07671191257,866,D. >882 a 907,B. Riesgo Medio,18,SMS,7/11/2024,1,A. Al día,Buenos,6/29/2024,245630,Cesar,Consumo
7/1/2024,68375374,10542957037,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Otros motivos,0,A. Al dia,53313.03139917352,878,B. >843 a 875,C. Riesgo Bajo,11,TEL,7/13/2024,1,A. Al día,Buenos,6/14/2024,260303,Putumayo,Vivienda
7/1/2024,55097495,70043805706,Gestionado,SMS,Contacto,Acuerdo,Cumplimiento,0,Mañana,Cliente no localizado,75,A. Al dia,203279.50957670435,865,C. >875 a 882,B. Riesgo Medio,21,WHATSAPP,8/17/2024,159,A. Al día,Buenos,5/25/2024,475638,Antioquia,Consumo
7/1/2024,1038550117,14093227393,No gestionado,SMS,Contacto,Acuerdo,Cumplimiento,1,Mañana,Otros motivos,195,A. Al dia,241824.03170261736,869,B. >843 a 875,B. Riesgo Medio,20,SMS,8/12/2024,0,A. Al día,Buenos,8/19/2024,162325,San Andrés y Providencia,Consumo
6/1/2024,59249847,16289605452,Gestionado,TEL,Contacto,Acuerdo,No cumplimiento,0,Mañana,Otros motivos,0,B. 1 - 30 dias,125084.6471126266,906,F. Mayor a 932,A. Riesgo Alto,2,WHATSAPP,8/17/2024,0,A. Al día,Buenos,6/27/2024,197164,Córdoba,Comercial
